"","date","location","continent","total_deaths_per_million","new_deaths","total_vaccinations","people_fully_vaccinated","people_vaccinated","total_tests_per_thousand","gdp_per_capita","extreme_poverty","smoker_total","male_smokers","female_smokers","population","population_density","stringency_index","diabetes_prevalence"
"3704",2021-10-19,"Latvia","Europe",1564.062,23,1815309,951670,1053875,2491.946,25063.846,0.7,76.6,51,25.6,1866934,31.212,47.22,4.91
"3705",2021-10-20,"Latvia","Europe",1576.917,24,1829714,957570,1065764,2502.325,25063.846,0.7,76.6,51,25.6,1866934,31.212,47.22,4.91
"3706",2021-10-21,"Latvia","Europe",1589.237,23,1844851,964423,1078637,2515.524,25063.846,0.7,76.6,51,25.6,1866934,31.212,70.37,4.91
"3707",2021-10-22,"Latvia","Europe",1602.628,25,1860910,971741,1092193,2527.076,25063.846,0.7,76.6,51,25.6,1866934,31.212,70.37,4.91
"3708",2021-10-23,"Latvia","Europe",1616.554,26,1870888,976554,1100714,2537.905,25063.846,0.7,76.6,51,25.6,1866934,31.212,70.37,4.91
"3709",2021-10-24,"Latvia","Europe",1621.911,10,1873903,977998,1103266,2543.929,25063.846,0.7,76.6,51,25.6,1866934,31.212,70.37,4.91
"3710",2021-10-25,"Latvia","Europe",1633.159,21,1884937,983250,1112413,2547.828,25063.846,0.7,76.6,51,25.6,1866934,31.212,70.37,4.91
"3711",2021-10-26,"Latvia","Europe",1647.621,27,1897076,988758,1122361,2560.195,25063.846,0.7,76.6,51,25.6,1866934,31.212,70.37,4.91
"3712",2021-10-27,"Latvia","Europe",1665.297,33,1910282,994698,1132956,2574.705,25063.846,0.7,76.6,51,25.6,1866934,31.212,70.37,4.91
"3713",2021-10-28,"Latvia","Europe",1699.578,64,1922922,1000727,1142814,2587.578,25063.846,0.7,76.6,51,25.6,1866934,31.212,70.37,4.91
"3714",2021-10-29,"Latvia","Europe",1712.969,25,1937022,1007909,1153247,2603.45,25063.846,0.7,76.6,51,25.6,1866934,31.212,70.37,4.91
"3715",2021-10-30,"Latvia","Europe",1733.859,39,1945092,1012661,1158867,2618.142,25063.846,0.7,76.6,51,25.6,1866934,31.212,70.37,4.91
"3716",2021-10-31,"Latvia","Europe",1742.429,16,1947471,1014175,1160345,2627.231,25063.846,0.7,76.6,51,25.6,1866934,31.212,70.37,4.91
"3717",2021-01-17,"Lithuania","Europe",910.827,31,52354,1094,51260,673.284,29524.265,0.7,59.3,38,21.3,2689862,45.135,74.07,3.67
"3718",2021-01-18,"Lithuania","Europe",920.493,26,56874,2778,54096,676.394,29524.265,0.7,59.3,38,21.3,2689862,45.135,70.37,3.67
"3719",2021-01-19,"Lithuania","Europe",928.672,22,63146,6706,56440,680.406,29524.265,0.7,59.3,38,21.3,2689862,45.135,70.37,3.67
"3720",2021-01-20,"Lithuania","Europe",937.966,25,66611,8552,58059,684.335,29524.265,0.7,59.3,38,21.3,2689862,45.135,70.37,3.67
"3721",2021-01-21,"Lithuania","Europe",952.093,38,68244,9190,59054,688.298,29524.265,0.7,59.3,38,21.3,2689862,45.135,70.37,3.67
"3722",2021-01-22,"Lithuania","Europe",965.477,36,68639,9260,59379,692.276,29524.265,0.7,59.3,38,21.3,2689862,45.135,70.37,3.67
"3723",2021-01-23,"Lithuania","Europe",978.117,34,68641,9260,59381,694.5,29524.265,0.7,59.3,38,21.3,2689862,45.135,70.37,3.67
"3724",2021-01-24,"Lithuania","Europe",986.668,23,68641,9260,59381,695.965,29524.265,0.7,59.3,38,21.3,2689862,45.135,70.37,3.67
"3725",2021-01-25,"Lithuania","Europe",994.103,20,68750,9263,59487,699.043,29524.265,0.7,59.3,38,21.3,2689862,45.135,70.37,3.67
"3726",2021-01-26,"Lithuania","Europe",1000.423,17,71912,9924,61988,703.49,29524.265,0.7,59.3,38,21.3,2689862,45.135,70.37,3.67
"3727",2021-01-27,"Lithuania","Europe",1011.204,29,78835,13008,65827,707.51,29524.265,0.7,59.3,38,21.3,2689862,45.135,70.37,3.67
"3728",2021-01-28,"Lithuania","Europe",1021.986,29,85965,16753,69212,711.204,29524.265,0.7,59.3,38,21.3,2689862,45.135,70.37,3.67
"3729",2021-01-29,"Lithuania","Europe",1028.306,17,94071,21863,72208,714.525,29524.265,0.7,59.3,38,21.3,2689862,45.135,70.37,3.67
"3730",2021-01-30,"Lithuania","Europe",1037.6,25,94714,22312,72402,716.843,29524.265,0.7,59.3,38,21.3,2689862,45.135,70.37,3.67
"3731",2021-01-31,"Lithuania","Europe",1043.92,17,94722,22312,72410,717.889,29524.265,0.7,59.3,38,21.3,2689862,45.135,70.37,3.67
"3732",2021-02-01,"Lithuania","Europe",1052.099,22,97631,24171,73460,721.111,29524.265,0.7,59.3,38,21.3,2689862,45.135,70.37,3.67
"3733",2021-02-02,"Lithuania","Europe",1058.419,17,101561,26447,75114,724.334,29524.265,0.7,59.3,38,21.3,2689862,45.135,70.37,3.67
"3734",2021-02-03,"Lithuania","Europe",1065.854,20,108410,31622,76788,727.92,29524.265,0.7,59.3,38,21.3,2689862,45.135,70.37,3.67
"3735",2021-02-04,"Lithuania","Europe",1072.546,18,118320,40036,78284,730.951,29524.265,0.7,59.3,38,21.3,2689862,45.135,70.37,3.67
"3736",2021-02-05,"Lithuania","Europe",1081.096,23,125713,46482,79231,734.216,29524.265,0.7,59.3,38,21.3,2689862,45.135,70.37,3.67
"3737",2021-02-06,"Lithuania","Europe",1088.16,19,126448,47147,79301,735.732,29524.265,0.7,59.3,38,21.3,2689862,45.135,70.37,3.67
"3738",2021-02-07,"Lithuania","Europe",1091.878,10,126545,47243,79302,736.767,29524.265,0.7,59.3,38,21.3,2689862,45.135,70.37,3.67
"3739",2021-02-08,"Lithuania","Europe",1098.569,18,129233,49713,79520,739.539,29524.265,0.7,59.3,38,21.3,2689862,45.135,66.67,3.67
"3740",2021-02-09,"Lithuania","Europe",1104.889,17,132114,51515,80599,742.426,29524.265,0.7,59.3,38,21.3,2689862,45.135,66.67,3.67
"3741",2021-02-10,"Lithuania","Europe",1110.838,16,138306,53187,85119,745.542,29524.265,0.7,59.3,38,21.3,2689862,45.135,66.67,3.67
"3742",2021-02-11,"Lithuania","Europe",1120.132,25,147414,54508,92906,748.579,29524.265,0.7,59.3,38,21.3,2689862,45.135,66.67,3.67
"3743",2021-02-12,"Lithuania","Europe",1129.426,25,154754,55504,99250,751.919,29524.265,0.7,59.3,38,21.3,2689862,45.135,66.67,3.67
"3744",2021-02-13,"Lithuania","Europe",1136.49,19,155204,55504,99700,753.913,29524.265,0.7,59.3,38,21.3,2689862,45.135,66.67,3.67
"3745",2021-02-14,"Lithuania","Europe",1141.322,13,155205,55505,99700,755.068,29524.265,0.7,59.3,38,21.3,2689862,45.135,66.67,3.67
"3746",2021-02-15,"Lithuania","Europe",1145.04,10,159859,56202,103657,757.818,29524.265,0.7,59.3,38,21.3,2689862,45.135,66.67,3.67
"3747",2021-02-16,"Lithuania","Europe",1150.617,15,160398,56428,103970,759.488,29524.265,0.7,59.3,38,21.3,2689862,45.135,66.67,3.67
"3748",2021-02-17,"Lithuania","Europe",1157.308,18,168707,60382,108325,762.271,29524.265,0.7,59.3,38,21.3,2689862,45.135,66.67,3.67
"3749",2021-02-18,"Lithuania","Europe",1163.257,16,180078,65239,114839,765.392,29524.265,0.7,59.3,38,21.3,2689862,45.135,66.67,3.67
"3750",2021-02-19,"Lithuania","Europe",1169.205,16,190604,68571,122033,768.419,29524.265,0.7,59.3,38,21.3,2689862,45.135,66.67,3.67
"3751",2021-02-20,"Lithuania","Europe",1175.525,17,191616,68633,122983,770.76,29524.265,0.7,59.3,38,21.3,2689862,45.135,66.67,3.67
"3752",2021-02-21,"Lithuania","Europe",1178.871,9,191619,68633,122986,772.027,29524.265,0.7,59.3,38,21.3,2689862,45.135,66.67,3.67
"3753",2021-02-22,"Lithuania","Europe",1181.473,7,197097,70217,126879,774.861,29524.265,0.7,59.3,38,21.3,2689862,45.135,66.67,3.67
"3754",2021-02-23,"Lithuania","Europe",1185.563,11,205781,71329,134450,778.151,29524.265,0.7,59.3,38,21.3,2689862,45.135,66.67,3.67
"3755",2021-02-24,"Lithuania","Europe",1189.652,11,217547,72261,145284,781.175,29524.265,0.7,59.3,38,21.3,2689862,45.135,66.67,3.67
"3756",2021-02-25,"Lithuania","Europe",1192.998,9,229436,73211,156222,784.471,29524.265,0.7,59.3,38,21.3,2689862,45.135,66.67,3.67
"3757",2021-02-26,"Lithuania","Europe",1198.946,16,239507,74263,165239,788.082,29524.265,0.7,59.3,38,21.3,2689862,45.135,66.67,3.67
"3758",2021-02-27,"Lithuania","Europe",1202.292,9,240319,74294,166020,790.079,29524.265,0.7,59.3,38,21.3,2689862,45.135,66.67,3.67
"3759",2021-02-28,"Lithuania","Europe",1206.01,10,240772,74294,166473,791.307,29524.265,0.7,59.3,38,21.3,2689862,45.135,66.67,3.67
"3760",2021-03-01,"Lithuania","Europe",1209.356,9,248357,74445,173907,794.332,29524.265,0.7,59.3,38,21.3,2689862,45.135,66.67,3.67
"3761",2021-03-02,"Lithuania","Europe",1213.073,10,257729,75064,182660,797.79,29524.265,0.7,59.3,38,21.3,2689862,45.135,66.67,3.67
"3762",2021-03-03,"Lithuania","Europe",1219.765,18,269774,77342,192427,800.927,29524.265,0.7,59.3,38,21.3,2689862,45.135,66.67,3.67
"3763",2021-03-04,"Lithuania","Europe",1224.598,13,285303,82581,202717,803.929,29524.265,0.7,59.3,38,21.3,2689862,45.135,66.67,3.67
"3764",2021-03-05,"Lithuania","Europe",1227.944,9,299372,87291,212074,807.189,29524.265,0.7,59.3,38,21.3,2689862,45.135,66.67,3.67
"3765",2021-03-06,"Lithuania","Europe",1234.636,18,3e+05,87434,212559,809.53,29524.265,0.7,59.3,38,21.3,2689862,45.135,66.67,3.67
"3766",2021-03-07,"Lithuania","Europe",1237.238,7,300004,87435,212562,810.648,29524.265,0.7,59.3,38,21.3,2689862,45.135,66.67,3.67
"3767",2021-03-08,"Lithuania","Europe",1240.212,8,308962,88400,220555,813.822,29524.265,0.7,59.3,38,21.3,2689862,45.135,66.67,3.67
"3768",2021-03-09,"Lithuania","Europe",1242.071,5,320890,89780,231102,816.821,29524.265,0.7,59.3,38,21.3,2689862,45.135,66.67,3.67
"3769",2021-03-10,"Lithuania","Europe",1245.789,10,336589,92360,244221,820.368,29524.265,0.7,59.3,38,21.3,2689862,45.135,66.67,3.67
"3770",2021-03-11,"Lithuania","Europe",1250.25,12,337734,93046,244680,822.357,29524.265,0.7,59.3,38,21.3,2689862,45.135,66.67,3.67
"3771",2021-03-12,"Lithuania","Europe",1253.968,10,355726,100384,255334,825.921,29524.265,0.7,59.3,38,21.3,2689862,45.135,66.67,3.67
"3772",2021-03-13,"Lithuania","Europe",1259.916,16,357476,101098,256370,828.248,29524.265,0.7,59.3,38,21.3,2689862,45.135,66.67,3.67
"3773",2021-03-14,"Lithuania","Europe",1262.518,7,357506,101100,256398,829.531,29524.265,0.7,59.3,38,21.3,2689862,45.135,66.67,3.67
"3774",2021-03-15,"Lithuania","Europe",1267.723,14,365546,102234,263303,832.656,29524.265,0.7,59.3,38,21.3,2689862,45.135,66.67,3.67
"3775",2021-03-16,"Lithuania","Europe",1269.954,6,375781,106910,268862,835.847,29524.265,0.7,59.3,38,21.3,2689862,45.135,63.89,3.67
"3776",2021-03-17,"Lithuania","Europe",1274.043,11,386359,114859,271491,838.965,29524.265,0.7,59.3,38,21.3,2689862,45.135,63.89,3.67
"3777",2021-03-18,"Lithuania","Europe",1279.62,15,394795,120525,274260,842.174,29524.265,0.7,59.3,38,21.3,2689862,45.135,63.89,3.67
"3778",2021-03-19,"Lithuania","Europe",1283.337,10,404111,126694,277407,846.56,29524.265,0.7,59.3,38,21.3,2689862,45.135,63.89,3.67
"3779",2021-03-20,"Lithuania","Europe",1287.798,12,404852,126948,277894,848.958,29524.265,0.7,59.3,38,21.3,2689862,45.135,63.89,3.67
"3780",2021-03-21,"Lithuania","Europe",1292.26,12,404889,126969,277910,850.187,29524.265,0.7,59.3,38,21.3,2689862,45.135,63.89,3.67
"3781",2021-03-22,"Lithuania","Europe",1295.977,10,413166,128346,284809,853.496,29524.265,0.7,59.3,38,21.3,2689862,45.135,63.89,3.67
"3782",2021-03-23,"Lithuania","Europe",1301.554,15,426102,134038,292052,856.791,29524.265,0.7,59.3,38,21.3,2689862,45.135,63.89,3.67
"3783",2021-03-24,"Lithuania","Europe",1304.9,9,443774,139530,304231,860.226,29524.265,0.7,59.3,38,21.3,2689862,45.135,63.89,3.67
"3784",2021-03-25,"Lithuania","Europe",1308.989,11,460824,146451,314360,864.119,29524.265,0.7,59.3,38,21.3,2689862,45.135,63.89,3.67
"3785",2021-03-26,"Lithuania","Europe",1311.963,8,477327,153138,324173,869.134,29524.265,0.7,59.3,38,21.3,2689862,45.135,63.89,3.67
"3786",2021-03-27,"Lithuania","Europe",1315.681,10,480483,153251,327216,871.942,29524.265,0.7,59.3,38,21.3,2689862,45.135,66.67,3.67
"3787",2021-03-28,"Lithuania","Europe",1320.142,12,480672,153335,327321,874.02,29524.265,0.7,59.3,38,21.3,2689862,45.135,66.67,3.67
"3788",2021-03-29,"Lithuania","Europe",1323.488,9,488556,155390,333150,878.431,29524.265,0.7,59.3,38,21.3,2689862,45.135,66.67,3.67
"3789",2021-03-30,"Lithuania","Europe",1325.719,6,501498,161578,339903,883.607,29524.265,0.7,59.3,38,21.3,2689862,45.135,66.67,3.67
"3790",2021-03-31,"Lithuania","Europe",1328.693,8,522356,168976,353363,888.953,29524.265,0.7,59.3,38,21.3,2689862,45.135,66.67,3.67
"3791",2021-04-01,"Lithuania","Europe",1332.039,9,540732,171685,369030,894.484,29524.265,0.7,59.3,38,21.3,2689862,45.135,66.67,3.67
"3792",2021-04-02,"Lithuania","Europe",1336.128,11,560625,178701,381906,900.215,29524.265,0.7,59.3,38,21.3,2689862,45.135,66.67,3.67
"3793",2021-04-03,"Lithuania","Europe",1339.102,8,569294,179312,389963,903.281,29524.265,0.7,59.3,38,21.3,2689862,45.135,66.67,3.67
"3794",2021-04-04,"Lithuania","Europe",1342.076,8,571705,179314,392372,905.04,29524.265,0.7,59.3,38,21.3,2689862,45.135,66.67,3.67
"3795",2021-04-05,"Lithuania","Europe",1343.935,5,575429,179361,396049,907.197,29524.265,0.7,59.3,38,21.3,2689862,45.135,66.67,3.67
"3796",2021-04-06,"Lithuania","Europe",1346.909,8,590150,182345,407784,913.158,29524.265,0.7,59.3,38,21.3,2689862,45.135,61.11,3.67
"3797",2021-04-07,"Lithuania","Europe",1351.37,12,602922,183435,419465,919.884,29524.265,0.7,59.3,38,21.3,2689862,45.135,61.11,3.67
"3798",2021-04-08,"Lithuania","Europe",1355.832,12,629932,188539,441367,926.191,29524.265,0.7,59.3,38,21.3,2689862,45.135,61.11,3.67
"3799",2021-04-09,"Lithuania","Europe",1360.665,13,663472,192156,471287,933.3,29524.265,0.7,59.3,38,21.3,2689862,45.135,61.11,3.67
"3800",2021-04-10,"Lithuania","Europe",1364.754,11,679122,192343,486750,937.465,29524.265,0.7,59.3,38,21.3,2689862,45.135,61.11,3.67
"3801",2021-04-11,"Lithuania","Europe",1370.702,16,680856,192385,488442,940.73,29524.265,0.7,59.3,38,21.3,2689862,45.135,61.11,3.67
"3802",2021-04-12,"Lithuania","Europe",1374.42,10,689641,192873,496737,947.804,29524.265,0.7,59.3,38,21.3,2689862,45.135,61.11,3.67
"3803",2021-04-13,"Lithuania","Europe",1380.368,16,708517,195834,512649,955.499,29524.265,0.7,59.3,38,21.3,2689862,45.135,55.56,3.67
"3804",2021-04-14,"Lithuania","Europe",1382.227,5,735372,202481,532857,962.469,29524.265,0.7,59.3,38,21.3,2689862,45.135,55.56,3.67
"3805",2021-04-15,"Lithuania","Europe",1386.688,12,758616,207653,550927,969.785,29524.265,0.7,59.3,38,21.3,2689862,45.135,55.56,3.67
"3806",2021-04-16,"Lithuania","Europe",1390.034,9,779108,212553,566518,977.593,29524.265,0.7,59.3,38,21.3,2689862,45.135,55.56,3.67
"3807",2021-04-17,"Lithuania","Europe",1394.495,12,781625,212752,568836,982.887,29524.265,0.7,59.3,38,21.3,2689862,45.135,55.56,3.67
"3808",2021-04-18,"Lithuania","Europe",1397.841,9,781711,212754,568920,986.015,29524.265,0.7,59.3,38,21.3,2689862,45.135,55.56,3.67
"3809",2021-04-19,"Lithuania","Europe",1401.559,10,787568,213754,573777,993.647,29524.265,0.7,59.3,38,21.3,2689862,45.135,42.59,3.67
"3810",2021-04-20,"Lithuania","Europe",1407.135,15,802862,218328,584496,1001.621,29524.265,0.7,59.3,38,21.3,2689862,45.135,42.59,3.67
"3811",2021-04-21,"Lithuania","Europe",1413.455,17,829590,231169,598382,1009.477,29524.265,0.7,59.3,38,21.3,2689862,45.135,42.59,3.67
"3812",2021-04-22,"Lithuania","Europe",1419.404,16,855820,241663,614116,1017.11,29524.265,0.7,59.3,38,21.3,2689862,45.135,42.59,3.67
"3813",2021-04-23,"Lithuania","Europe",1424.98,15,880517,249759,630710,1025.046,29524.265,0.7,59.3,38,21.3,2689862,45.135,42.59,3.67
"3814",2021-04-24,"Lithuania","Europe",1427.954,8,885086,250353,634685,1030.103,29524.265,0.7,59.3,38,21.3,2689862,45.135,42.59,3.67
"3815",2021-04-25,"Lithuania","Europe",1430.557,7,885360,250358,634954,1033.251,29524.265,0.7,59.3,38,21.3,2689862,45.135,42.59,3.67
"3816",2021-04-26,"Lithuania","Europe",1433.903,9,891543,251619,639880,1040.949,29524.265,0.7,59.3,38,21.3,2689862,45.135,38.89,3.67
"3817",2021-04-27,"Lithuania","Europe",1441.338,20,904619,252862,651738,1048.969,29524.265,0.7,59.3,38,21.3,2689862,45.135,38.89,3.67
"3818",2021-04-28,"Lithuania","Europe",1449.889,23,919942,254399,665603,1056.942,29524.265,0.7,59.3,38,21.3,2689862,45.135,38.89,3.67
"3819",2021-04-29,"Lithuania","Europe",1455.837,16,952676,274235,678548,1066.428,29524.265,0.7,59.3,38,21.3,2689862,45.135,38.89,3.67
"3820",2021-04-30,"Lithuania","Europe",1458.439,7,990447,300732,689880,1075.334,29524.265,0.7,59.3,38,21.3,2689862,45.135,38.89,3.67
"3821",2021-05-01,"Lithuania","Europe",1463.644,14,1006235,309831,696587,1081.735,29524.265,0.7,59.3,38,21.3,2689862,45.135,38.89,3.67
"3822",2021-05-02,"Lithuania","Europe",1468.477,13,1006984,310551,696616,1085.429,29524.265,0.7,59.3,38,21.3,2689862,45.135,38.89,3.67
"3823",2021-05-03,"Lithuania","Europe",1470.707,6,1020342,314558,706031,1093.261,29524.265,0.7,59.3,38,21.3,2689862,45.135,41.67,3.67
"3824",2021-05-04,"Lithuania","Europe",1478.143,20,1048558,331770,717184,1103.447,29524.265,0.7,59.3,38,21.3,2689862,45.135,41.67,3.67
"3825",2021-05-05,"Lithuania","Europe",1484.463,17,1083111,353990,729771,1113.161,29524.265,0.7,59.3,38,21.3,2689862,45.135,41.67,3.67
"3826",2021-05-06,"Lithuania","Europe",1487.065,7,1118449,374600,744817,1123.52,29524.265,0.7,59.3,38,21.3,2689862,45.135,41.67,3.67
"3827",2021-05-07,"Lithuania","Europe",1494.129,19,1151516,389432,763904,1133.282,29524.265,0.7,59.3,38,21.3,2689862,45.135,41.67,3.67
"3828",2021-05-08,"Lithuania","Europe",1495.988,5,1167187,391129,778027,1138.283,29524.265,0.7,59.3,38,21.3,2689862,45.135,41.67,3.67
"3829",2021-05-09,"Lithuania","Europe",1499.705,10,1174328,391186,785112,1140.926,29524.265,0.7,59.3,38,21.3,2689862,45.135,41.67,3.67
"3830",2021-05-10,"Lithuania","Europe",1503.795,11,1194173,396222,800747,1149.686,29524.265,0.7,59.3,38,21.3,2689862,45.135,41.67,3.67
"3831",2021-05-11,"Lithuania","Europe",1506.769,8,1220347,406981,816525,1159.38,29524.265,0.7,59.3,38,21.3,2689862,45.135,41.67,3.67
"3832",2021-05-12,"Lithuania","Europe",1508.999,6,1251912,420226,835060,1168.071,29524.265,0.7,59.3,38,21.3,2689862,45.135,41.67,3.67
"3833",2021-05-13,"Lithuania","Europe",1513.461,12,1281745,433916,851663,1178.07,29524.265,0.7,59.3,38,21.3,2689862,45.135,41.67,3.67
"3834",2021-05-14,"Lithuania","Europe",1518.294,13,1313065,448988,868233,1185.918,29524.265,0.7,59.3,38,21.3,2689862,45.135,41.67,3.67
"3835",2021-05-15,"Lithuania","Europe",1519.781,4,1319207,452037,871342,1190.519,29524.265,0.7,59.3,38,21.3,2689862,45.135,41.67,3.67
"3836",2021-05-16,"Lithuania","Europe",1525.357,15,1319710,452248,871634,1192.749,29524.265,0.7,59.3,38,21.3,2689862,45.135,41.67,3.67
"3837",2021-05-17,"Lithuania","Europe",1528.703,9,1335088,457282,882410,1200.099,29524.265,0.7,59.3,38,21.3,2689862,45.135,41.67,3.67
"3838",2021-05-18,"Lithuania","Europe",1533.908,14,1359181,471222,893185,1210.155,29524.265,0.7,59.3,38,21.3,2689862,45.135,41.67,3.67
"3839",2021-05-19,"Lithuania","Europe",1537.625,10,1391791,488149,909512,1219.776,29524.265,0.7,59.3,38,21.3,2689862,45.135,41.67,3.67
"3840",2021-05-20,"Lithuania","Europe",1544.689,19,1423457,505166,925334,1228.883,29524.265,0.7,59.3,38,21.3,2689862,45.135,41.67,3.67
"3841",2021-05-21,"Lithuania","Europe",1546.92,6,1448449,520553,935915,1237.352,29524.265,0.7,59.3,38,21.3,2689862,45.135,41.67,3.67
"3842",2021-05-22,"Lithuania","Europe",1551.381,12,1457340,527255,938320,1241.202,29524.265,0.7,59.3,38,21.3,2689862,45.135,41.67,3.67
"3843",2021-05-23,"Lithuania","Europe",1555.842,12,1458860,527608,939812,1243.132,29524.265,0.7,59.3,38,21.3,2689862,45.135,66.67,3.67
"3844",2021-05-24,"Lithuania","Europe",1559.56,10,1472380,536789,945224,1251.033,29524.265,0.7,59.3,38,21.3,2689862,45.135,66.67,3.67
"3845",2021-05-25,"Lithuania","Europe",1564.764,14,1497285,547665,960153,1260.596,29524.265,0.7,59.3,38,21.3,2689862,45.135,66.67,3.67
"3846",2021-05-26,"Lithuania","Europe",1568.854,11,1525840,560697,976481,1270.565,29524.265,0.7,59.3,38,21.3,2689862,45.135,66.67,3.67
"3847",2021-05-27,"Lithuania","Europe",1572.2,9,1555253,575988,991681,1279.137,29524.265,0.7,59.3,38,21.3,2689862,45.135,44.44,3.67
"3848",2021-05-28,"Lithuania","Europe",1574.43,6,1586387,591554,1008719,1288.641,29524.265,0.7,59.3,38,21.3,2689862,45.135,44.44,3.67
"3849",2021-05-29,"Lithuania","Europe",1578.148,10,1594841,597634,1014200,1292.183,29524.265,0.7,59.3,38,21.3,2689862,45.135,44.44,3.67
"3850",2021-05-30,"Lithuania","Europe",1582.609,12,1595435,597664,1014764,1294.382,29524.265,0.7,59.3,38,21.3,2689862,45.135,44.44,3.67
"3851",2021-05-31,"Lithuania","Europe",1585.955,9,1613558,611068,1019903,1302.973,29524.265,0.7,59.3,38,21.3,2689862,45.135,44.44,3.67
"3852",2021-06-01,"Lithuania","Europe",1589.673,10,1645767,626015,1037874,1312.648,29524.265,0.7,59.3,38,21.3,2689862,45.135,44.44,3.67
"3853",2021-06-02,"Lithuania","Europe",1592.275,7,1685875,647705,1056994,1322.131,29524.265,0.7,59.3,38,21.3,2689862,45.135,44.44,3.67
"3854",2021-06-03,"Lithuania","Europe",1594.506,6,1722489,664704,1077705,1330.441,29524.265,0.7,59.3,38,21.3,2689862,45.135,44.44,3.67
"3855",2021-06-04,"Lithuania","Europe",1597.48,8,1763680,687611,1097525,1338.676,29524.265,0.7,59.3,38,21.3,2689862,45.135,44.44,3.67
"3856",2021-06-05,"Lithuania","Europe",1599.339,5,1779627,693606,1109865,1342.633,29524.265,0.7,59.3,38,21.3,2689862,45.135,44.44,3.67
"3857",2021-06-06,"Lithuania","Europe",1601.197,5,1785244,693806,1115286,1344.582,29524.265,0.7,59.3,38,21.3,2689862,45.135,44.44,3.67
"3858",2021-06-07,"Lithuania","Europe",1601.941,2,1806819,710153,1122113,1351.45,29524.265,0.7,59.3,38,21.3,2689862,45.135,44.44,3.67
"3859",2021-06-08,"Lithuania","Europe",1604.915,8,1833266,726202,1134069,1360.654,29524.265,0.7,59.3,38,21.3,2689862,45.135,44.44,3.67
"3860",2021-06-09,"Lithuania","Europe",1606.03,3,1861046,744325,1145640,1368.54,29524.265,0.7,59.3,38,21.3,2689862,45.135,44.44,3.67
"3861",2021-06-10,"Lithuania","Europe",1608.633,7,1886194,762289,1154606,1376.689,29524.265,0.7,59.3,38,21.3,2689862,45.135,44.44,3.67
"3862",2021-06-11,"Lithuania","Europe",1609.748,3,1909297,776297,1165476,1384.107,29524.265,0.7,59.3,38,21.3,2689862,45.135,44.44,3.67
"3863",2021-06-12,"Lithuania","Europe",1611.607,5,1915237,779161,1169532,1387.18,29524.265,0.7,59.3,38,21.3,2689862,45.135,44.44,3.67
"3864",2021-06-13,"Lithuania","Europe",1613.094,4,1919437,783239,1172680,1388.848,29524.265,0.7,59.3,38,21.3,2689862,45.135,44.44,3.67
"3865",2021-06-14,"Lithuania","Europe",1614.209,3,1939093,799452,1176785,1394.692,29524.265,0.7,59.3,38,21.3,2689862,45.135,44.44,3.67
"3866",2021-06-15,"Lithuania","Europe",1616.44,6,1963415,817609,1184900,1399.937,29524.265,0.7,59.3,38,21.3,2689862,45.135,44.44,3.67
"3867",2021-06-16,"Lithuania","Europe",1617.927,4,1992294,840711,1191814,1404.388,29524.265,0.7,59.3,38,21.3,2689862,45.135,44.44,3.67
"3868",2021-06-17,"Lithuania","Europe",1619.786,5,2021296,861163,1201619,1408.772,29524.265,0.7,59.3,38,21.3,2689862,45.135,44.44,3.67
