"","iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","new_tests","total_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","people_vaccinated","people_fully_vaccinated","total_boosters","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","total_boosters_per_hundred","new_vaccinations_smoothed_per_million","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index","excess_mortality_cumulative_absolute","excess_mortality_cumulative","excess_mortality","excess_mortality_cumulative_per_million"
"4230","GUY","South America","Guyana","2021-05-20",15743,136,128.286,349,0,2.286,19919.552,172.08,162.319,441.588,0,2.892,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,4848,NA,NA,NA,NA,6134,60.19,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4231","GUY","South America","Guyana","2021-05-21",15743,0,107.857,349,0,2,19919.552,0,136.471,441.588,0,2.531,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,4848,NA,NA,NA,NA,6134,60.19,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4232","GUY","South America","Guyana","2021-05-22",16014,271,120.857,355,6,2.429,20262.448,342.895,152.92,449.18,7.592,3.073,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,4848,NA,NA,NA,NA,6134,60.19,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4233","GUY","South America","Guyana","2021-05-23",16130,116,122.714,359,4,2.571,20409.222,146.774,155.27,454.241,5.061,3.254,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,4848,NA,NA,NA,NA,6134,60.19,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4234","GUY","South America","Guyana","2021-05-24",16130,0,111.143,359,0,2.143,20409.222,0,140.629,454.241,0,2.711,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,4848,NA,NA,NA,NA,6134,60.19,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4235","GUY","South America","Guyana","2021-05-25",16235,105,111.571,361,2,2.286,20542.078,132.856,141.171,456.772,2.531,2.892,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",245614,187234,58380,NA,NA,4848,31.08,23.69,7.39,NA,6134,60.19,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4236","GUY","South America","Guyana","2021-05-26",16556,321,135.571,374,13,3.571,20948.238,406.16,171.538,473.221,16.449,4.519,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,4674,NA,NA,NA,NA,5914,60.19,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4237","GUY","South America","Guyana","2021-05-27",16654,98,130.143,376,2,3.857,21072.237,123.999,164.669,475.751,2.531,4.88,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,4499,NA,NA,NA,NA,5693,60.19,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4238","GUY","South America","Guyana","2021-05-28",16724,70,140.143,380,4,4.429,21160.808,88.571,177.322,480.812,5.061,5.603,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,4325,NA,NA,NA,NA,5472,60.19,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4239","GUY","South America","Guyana","2021-05-29",16822,98,115.429,382,2,3.857,21284.807,123.999,146.051,483.343,2.531,4.88,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,4150,NA,NA,NA,NA,5251,60.19,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4240","GUY","South America","Guyana","2021-05-30",16910,88,111.429,385,3,3.714,21396.153,111.346,140.99,487.139,3.796,4.7,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,3976,NA,NA,NA,NA,5031,60.19,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4241","GUY","South America","Guyana","2021-05-31",16952,42,117.429,389,4,4.286,21449.295,53.142,148.582,492.2,5.061,5.423,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,3801,NA,NA,NA,NA,4809,60.19,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4242","GUY","South America","Guyana","2021-06-01",17114,162,125.571,391,2,4.286,21654.273,204.978,158.885,494.731,2.531,5.423,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,3626,NA,NA,NA,NA,4588,60.19,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4243","GUY","South America","Guyana","2021-06-02",17257,143,100.143,396,5,3.143,21835.21,180.937,126.71,501.057,6.326,3.977,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",274625,203847,70778,NA,NA,3626,34.75,25.79,8.96,NA,4588,60.19,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4244","GUY","South America","Guyana","2021-06-03",17376,119,103.143,400,4,3.429,21985.781,150.57,130.506,506.118,5.061,4.338,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,3614,NA,NA,NA,NA,4573,60.19,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4245","GUY","South America","Guyana","2021-06-04",17459,83,105,403,3,3.286,22090.8,105.02,132.856,509.914,3.796,4.157,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,3602,NA,NA,NA,NA,4558,60.19,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4246","GUY","South America","Guyana","2021-06-05",17617,158,113.571,405,2,3.286,22290.717,199.917,143.701,512.445,2.531,4.157,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",285247,209835,75412,NA,NA,3590,36.09,26.55,9.54,NA,4542,60.19,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4247","GUY","South America","Guyana","2021-06-06",17665,48,107.857,409,4,3.429,22351.451,60.734,136.471,517.506,5.061,4.338,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,3386,NA,NA,NA,NA,4284,60.19,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4248","GUY","South America","Guyana","2021-06-07",17718,53,109.429,411,2,3.143,22418.512,67.061,138.46,520.037,2.531,3.977,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,3183,NA,NA,NA,NA,4027,60.19,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4249","GUY","South America","Guyana","2021-06-08",17805,87,98.714,416,5,3.571,22528.593,110.081,124.903,526.363,6.326,4.519,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,2979,NA,NA,NA,NA,3769,60.19,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4250","GUY","South America","Guyana","2021-06-09",17939,134,97.429,417,1,3,22698.142,169.55,123.276,527.628,1.265,3.796,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",294053,214251,79802,NA,NA,2775,37.21,27.11,10.1,NA,3511,60.19,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4251","GUY","South America","Guyana","2021-06-10",18088,149,101.714,419,2,2.714,22886.671,188.529,128.699,530.159,2.531,3.434,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,2737,NA,NA,NA,NA,3463,60.19,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4252","GUY","South America","Guyana","2021-06-11",18196,108,105.286,422,3,2.714,23023.323,136.652,133.218,533.955,3.796,3.434,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",300591,216862,83729,NA,NA,2698,38.03,27.44,10.59,NA,3414,60.19,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4253","GUY","South America","Guyana","2021-06-12",18303,107,98,424,2,2.714,23158.71,135.387,123.999,536.485,2.531,3.434,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,2627,NA,NA,NA,NA,3324,60.19,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4254","GUY","South America","Guyana","2021-06-13",18386,83,103,426,2,2.429,23263.729,105.02,130.325,539.016,2.531,3.073,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,2748,NA,NA,NA,NA,3477,60.19,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4255","GUY","South America","Guyana","2021-06-14",18446,60,104,430,4,2.714,23339.647,75.918,131.591,544.077,5.061,3.434,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,2868,NA,NA,NA,NA,3629,60.19,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4256","GUY","South America","Guyana","2021-06-15",18530,84,103.571,437,7,3,23445.932,106.285,131.048,552.934,8.857,3.796,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,2988,NA,NA,NA,NA,3781,60.19,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4257","GUY","South America","Guyana","2021-06-16",18658,128,102.714,438,1,3,23607.89,161.958,129.964,554.2,1.265,3.796,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",315816,223659,92157,NA,NA,3109,39.96,28.3,11.66,NA,3934,60.19,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4258","GUY","South America","Guyana","2021-06-17",18733,75,92.143,441,3,3.143,23702.787,94.897,116.588,557.995,3.796,3.977,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,2942,NA,NA,NA,NA,3723,60.19,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4259","GUY","South America","Guyana","2021-06-18",18837,104,91.571,442,1,2.857,23834.378,131.591,115.865,559.261,1.265,3.615,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,2776,NA,NA,NA,NA,3512,60.19,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4260","GUY","South America","Guyana","2021-06-19",18973,136,95.714,444,2,2.857,24006.458,172.08,121.107,561.791,2.531,3.615,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,2641,NA,NA,NA,NA,3342,60.19,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4261","GUY","South America","Guyana","2021-06-20",19096,123,101.429,447,3,3,24162.089,155.631,128.337,565.587,3.796,3.796,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,2506,NA,NA,NA,NA,3171,60.19,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4262","GUY","South America","Guyana","2021-06-21",19144,48,99.714,449,2,2.714,24222.824,60.734,126.168,568.118,2.531,3.434,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",326325,227690,98635,NA,NA,2371,41.29,28.81,12.48,NA,3000,60.19,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4263","GUY","South America","Guyana","2021-06-22",19234,90,100.571,452,3,2.143,24336.7,113.877,127.253,571.914,3.796,2.711,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,2249,NA,NA,NA,NA,2846,60.19,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4264","GUY","South America","Guyana","2021-06-23",19234,0,82.286,452,0,2,24336.7,0,104.116,571.914,0,2.531,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,2127,NA,NA,NA,NA,2691,60.19,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4265","GUY","South America","Guyana","2021-06-24",19565,331,118.857,458,6,2.429,24755.513,418.813,150.389,579.505,7.592,3.073,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,2140,NA,NA,NA,NA,2708,60.19,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4266","GUY","South America","Guyana","2021-06-25",19674,109,119.571,459,1,2.429,24893.43,137.917,151.293,580.771,1.265,3.073,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",335091,230486,104605,NA,NA,2153,42.4,29.16,13.24,NA,2724,60.19,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4267","GUY","South America","Guyana","2021-06-26",19774,100,114.429,462,3,2.571,25019.96,126.53,144.786,584.567,3.796,3.254,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,2029,NA,NA,NA,NA,2567,60.19,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4268","GUY","South America","Guyana","2021-06-27",19877,103,111.571,462,0,2.143,25150.286,130.325,141.171,584.567,0,2.711,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1905,NA,NA,NA,NA,2410,60.19,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4269","GUY","South America","Guyana","2021-06-28",19891,14,106.714,466,4,2.429,25168,17.714,135.025,589.628,5.061,3.073,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1780,NA,NA,NA,NA,2252,56.48,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4270","GUY","South America","Guyana","2021-06-29",19959,68,103.571,468,2,2.286,25254.04,86.04,131.048,592.158,2.531,2.892,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",340020,232599,107421,NA,NA,1643,43.02,29.43,13.59,NA,2079,56.48,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4271","GUY","South America","Guyana","2021-06-30",20055,96,117.286,469,1,2.429,25375.508,121.468,148.401,593.424,1.265,3.073,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",341886,233134,108752,NA,1866,1597,43.26,29.5,13.76,NA,2021,56.48,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4272","GUY","South America","Guyana","2021-07-01",20142,87,82.429,473,4,2.143,25485.589,110.081,104.297,598.485,5.061,2.711,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",344466,233756,110710,NA,2580,1652,43.59,29.58,14.01,NA,2090,56.48,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4273","GUY","South America","Guyana","2021-07-02",20231,89,79.571,477,4,2.571,25598.2,112.611,100.681,603.546,5.061,3.254,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",346626,234255,112371,NA,2160,1648,43.86,29.64,14.22,NA,2085,56.48,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4274","GUY","South America","Guyana","2021-07-03",20305,74,75.857,478,1,2.286,25691.832,93.632,95.982,604.811,1.265,2.892,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1599,NA,NA,NA,NA,2023,56.48,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4275","GUY","South America","Guyana","2021-07-04",20378,73,71.571,478,0,2.286,25784.199,92.367,90.559,604.811,0,2.892,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1550,NA,NA,NA,NA,1961,56.48,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4276","GUY","South America","Guyana","2021-07-05",20389,11,71.143,478,0,1.714,25798.117,13.918,90.017,604.811,0,2.169,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1502,NA,NA,NA,NA,1900,56.48,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4277","GUY","South America","Guyana","2021-07-06",20568,179,87,482,4,2,26024.605,226.488,110.081,609.873,5.061,2.531,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",350190,235796,114394,NA,NA,1453,44.31,29.84,14.47,NA,1838,56.48,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4278","GUY","South America","Guyana","2021-07-07",20645,77,84.286,484,2,2.143,26122.033,97.428,106.646,612.403,2.531,2.711,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1459,NA,NA,NA,NA,1846,56.48,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4279","GUY","South America","Guyana","2021-07-08",20757,112,87.857,486,2,1.857,26263.746,141.713,111.165,614.934,2.531,2.35,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",354014,237111,116903,NA,NA,1364,44.79,30,14.79,NA,1726,56.48,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4280","GUY","South America","Guyana","2021-07-09",20834,77,86.143,489,3,1.714,26361.174,97.428,108.996,618.73,3.796,2.169,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1280,NA,NA,NA,NA,1620,56.48,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4281","GUY","South America","Guyana","2021-07-10",20924,90,88.429,492,3,2,26475.05,113.877,111.888,622.526,3.796,2.531,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1377,NA,NA,NA,NA,1742,56.48,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4282","GUY","South America","Guyana","2021-07-11",20953,29,82.143,492,0,2,26511.744,36.694,103.935,622.526,0,2.531,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1474,NA,NA,NA,NA,1865,56.48,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4283","GUY","South America","Guyana","2021-07-12",21002,49,87.571,497,5,2.714,26573.743,61.999,110.804,628.852,6.326,3.434,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1571,NA,NA,NA,NA,1988,56.48,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4284","GUY","South America","Guyana","2021-07-13",21055,53,69.571,499,2,2.429,26640.804,67.061,88.028,631.383,2.531,3.073,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1669,NA,NA,NA,NA,2112,56.48,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4285","GUY","South America","Guyana","2021-07-14",21223,168,82.571,503,4,2.714,26853.374,212.57,104.477,636.444,5.061,3.434,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",363442,240392,123050,NA,NA,1620,45.99,30.42,15.57,NA,2050,56.48,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4286","GUY","South America","Guyana","2021-07-15",21274,51,73.857,506,3,2.857,26917.904,64.53,93.451,640.24,3.796,3.615,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1570,NA,NA,NA,NA,1987,56.48,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4287","GUY","South America","Guyana","2021-07-16",21351,77,73.857,507,1,2.571,27015.332,97.428,93.451,641.505,1.265,3.254,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1568,NA,NA,NA,NA,1984,56.48,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
"4288","GUY","South America","Guyana","2021-07-17",21471,120,78.143,509,2,2.429,27167.167,151.836,98.874,644.036,2.531,3.073,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1567,NA,NA,NA,NA,1983,56.48,790329,3.952,26.3,5.305,2.837,7435.047,NA,373.159,11.62,NA,NA,77.159,1.6,69.91,0.682,NA,NA,NA,NA
